__anomaly__,__exception__,accept,bind,certopensystemstorea,closesocket,cocreateinstance,cocreateinstanceex,cogetclassobject,coinitializeex,coinitializesecurity,connect,controlservice,copyfilea,copyfileexw,copyfilew,couninitialize,createactctxw,createdirectoryexw,createdirectoryw,createjobobjectw,createprocessinternalw,createremotethread,createremotethreadex,createservicea,createthread,createtoolhelp32snapshot,cryptacquirecontexta,cryptacquirecontextw,cryptcreatehash,cryptdecodeobjectex,cryptdecrypt,cryptencrypt,cryptexportkey,cryptgenkey,crypthashdata,cryptprotectdata,cryptprotectmemory,cryptunprotectdata,cryptunprotectmemory,deletefilew,deleteservice,deleteurlcacheentrya,deleteurlcacheentryw,deviceiocontrol,dnsquery_a,drawtextexa,drawtextexw,enumservicesstatusa,enumwindows,exitwindowsex,findfirstfileexa,findfirstfileexw,findresourcea,findresourceexa,findresourceexw,findresourcew,findwindowa,findwindowexa,findwindowexw,findwindoww,getadaptersaddresses,getadaptersinfo,getaddrinfo,getaddrinfow,getasynckeystate,getbestinterfaceex,getcomputernamea,getcomputernamew,getcursorpos,getdiskfreespaceexw,getdiskfreespacew,getfileattributesexw,getfileattributesw,getfileinformationbyhandle,getfileinformationbyhandleex,getfilesize,getfilesizeex,getfiletype,getfileversioninfosizew,getfileversioninfow,getforegroundwindow,gethostbyname,getkeyboardstate,getkeystate,getnativesysteminfo,getshortpathnamew,getsockname,getsystemdirectorya,getsystemdirectoryw,getsysteminfo,getsystemmetrics,getsystemtimeasfiletime,getsystemwindowsdirectorya,getsystemwindowsdirectoryw,gettemppathw,gettimezoneinformation,getusernamea,getusernameexa,getusernameexw,getusernamew,getvolumenameforvolumemountpointw,getvolumepathnamesforvolumenamew,getvolumepathnamew,globalmemorystatus,globalmemorystatusex,httpopenrequesta,httpopenrequestw,httpqueryinfoa,httpsendrequesta,httpsendrequestw,internetclosehandle,internetconnecta,internetconnectw,internetcrackurla,internetcrackurlw,internetgetconnectedstate,internetgetconnectedstateexa,internetopena,internetopenurla,internetopenurlw,internetopenw,internetqueryoptiona,internetreadfile,internetsetoptiona,internetsetstatuscallback,ioctlsocket,isdebuggerpresent,iwbemservices_execmethod,iwbemservices_execquery,ldrgetdllhandle,ldrgetprocedureaddress,ldrloaddll,ldrunloaddll,listen,loadresource,loadstringa,loadstringw,lookupaccountsidw,lookupprivilegevaluew,messageboxtimeouta,messageboxtimeoutw,module32firstw,module32nextw,movefilewithprogressw,netgetjoininformation,netshareenum,netusergetinfo,netusergetlocalgroups,ntallocatevirtualmemory,ntclose,ntcreatefile,ntcreatekey,ntcreatemutant,ntcreatesection,ntcreatethreadex,ntdelayexecution,ntdeletefile,ntdeletekey,ntdeletevaluekey,ntdeviceiocontrolfile,ntduplicateobject,ntenumeratekey,ntenumeratevaluekey,ntfreevirtualmemory,ntgetcontextthread,ntmapviewofsection,ntopendirectoryobject,ntopenfile,ntopenkey,ntopenkeyex,ntopenmutant,ntopenprocess,ntopensection,ntopenthread,ntprotectvirtualmemory,ntqueryattributesfile,ntquerydirectoryfile,ntqueryinformationfile,ntquerykey,ntquerysysteminformation,ntqueryvaluekey,ntqueueapcthread,ntreadfile,ntreadvirtualmemory,ntresumethread,ntsetcontextthread,ntsetinformationfile,ntsetvaluekey,ntsuspendthread,ntterminateprocess,ntterminatethread,ntunmapviewofsection,ntwritefile,ntwritevirtualmemory,obtainuseragentstring,oleinitialize,openscmanagera,openscmanagerw,openservicea,openservicew,outputdebugstringa,process32firstw,process32nextw,readcabinetstate,readprocessmemory,recv,recvfrom,regclosekey,regcreatekeyexa,regcreatekeyexw,regdeletekeya,regdeletekeyw,regdeletevaluea,regdeletevaluew,regenumkeyexa,regenumkeyexw,regenumkeyw,regenumvaluea,regenumvaluew,registerhotkey,regopenkeyexa,regopenkeyexw,regqueryinfokeya,regqueryinfokeyw,regqueryvalueexa,regqueryvalueexw,regsetvalueexa,regsetvalueexw,removedirectorya,removedirectoryw,rtladdvectoredcontinuehandler,rtladdvectoredexceptionhandler,rtlcompressbuffer,rtlcreateuserthread,rtldecompressbuffer,rtldecompressfragment,searchpathw,select,send,sendnotifymessagew,sendto,setendoffile,seterrormode,setfileattributesw,setfileinformationbyhandle,setfilepointer,setfilepointerex,setfiletime,setinformationjobobject,setsockopt,setstdhandle,setunhandledexceptionfilter,setwindowshookexa,setwindowshookexw,shellexecuteexw,shgetfolderpathw,shgetspecialfolderlocation,shutdown,sizeofresource,socket,startservicea,startservicew,thread32first,thread32next,timegettime,unhookwindowshookex,urldownloadtofilew,uuidcreate,wnetgetprovidernamew,writeconsolea,writeconsolew,writeprocessmemory,wsarecv,wsasend,wsasocketa,wsasocketw,wsastartup
0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,149,0,0,135,0,0,0,0,0,4,0,0,0,0,0,2,3,6,0,19,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,14,873,81,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,380,153,0,8,138,0,759,0,0,0,0,2,0,0,3,0,138,4,8,8,0,25,5382,0,2,12,0,0,12,0,0,8,0,182,0,0,0,0,0,0,6,0,137,192,0,0,0,2,1,2,1,0,0,0,0,5,0,0,23,2,0,0,0,0,0,4,0,0,0,0,0,26,3,0,0,46,3,7,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,8
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,314,0,0,0,0,5,2,0,27,0,0,0,0,3,0,0,0,0,0,0,0,0,725,0,0,0,1,0,0,0,0,0,1,1,52,0,0,34,0,0,0,0,1,0,1680,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,155,13,2,0,26,102,5,0,0,0,0,0,0,0,0,0,0,0,50,31,1,0,0,1,0,0,0,0,0,0,0,0,0,16,0,4,0,0,5,0,1,1,3,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,26,0,0,0,0,3,41,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,403,16,0,0,32,50,0,0,0,1,0,0,0,0,0,0,0,0,7,8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,1,94,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,96,11,5,0,12,5,7,0,0,0,0,0,0,0,0,0,0,0,50,43,1,0,0,2,0,1,0,0,0,0,0,0,0,7,0,4,0,2,5,0,1,0,2,0,3,0,0,1,0,0,5,0,0,0,0,0,0,0,0,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,26,0,0,0,0,6,24,0,0,1,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0,1,0,0,6,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72,7,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,36,3,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,3,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,67,27,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,114,14,0,0,0,0,0,3,0,0,0,0,0,0,0,71,1,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,1,1,0,0,0,4,0,1,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,249,90,1,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,68,16,81,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,2,4,0,0,0,0,0,0,4,0,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,2,0,0,2,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,2,6,3,0,0,0,1,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,151,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,80,9,0,0,0,0,258,0,0,0,16,4,0,0,1,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,7,0,0,0,6,0,5,0,0,0,0,0,5,0,0,34,2,5,0,0,0,0,0,0,0,0,0,0,5,32,0,0,32,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,409,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,7,0,6,0,6,19,0,0,17,0,3,0,0,0,0,15,2,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,5,0,1,0,0,6,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,4,8,0,1,0,1,3,0,0,0,6,0,1,1,0,6,0,5,1,61,14,0,8,2,2,0,0,0,0,4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,614,39,3,0,31,69,8,0,0,0,0,0,0,0,0,3,0,0,26,275,43,0,2,24,0,1,0,0,0,0,59,0,0,20,0,100,0,10,20,0,1,71,20,0,2,6,99,8,0,1,9,0,2,0,2,0,0,0,0,0,0,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,31,5,0,0,0,8,218,0,0,1,136,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,14,0,0,1,1,0,0,0,0,0,0,0,0,21,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,92,76,0,2,1,0,0,0,0,0,0,0,0,0,79,0,1,1,1,5,0,0,0,0,0,5,0,0,74,0,1,4,0,75,0,0,0,74,0,0,3,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,4,70,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,163,289,34,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,103,74,19,0,2,10,0,0,0,0,0,0,3,0,0,7,1,10,1,0,8,9,1,3,0,0,12,5,0,0,6,1,9,0,10,0,2,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,48,0,1,0,0,0,0,0,17,0,0,4,0,1,81,0,6,0,130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,31,0,1,0,0,0,7,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,1,0,0,1,1,499,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,448,22,0,0,35,55,7,0,0,0,0,0,0,0,0,0,0,0,15,22,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,0,1,0,2,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,26,0,0,0,0,3,30,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3523,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,5,46,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,54,18,1,0,23,116,2,0,1,0,0,0,0,0,0,0,0,0,27,65,13,0,2,3,0,0,0,0,0,0,0,2,2,4,0,3,1,0,27,10,0,1,0,0,4,4,1,0,0,1,19,0,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,171,6,1,0,1,32,0,0,0,1,0,0,0,0,0,0,0,0,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,1,4,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,7,0,0,3,0,0,0,0,0,0,0,0,1,99,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,107,17,13,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,34,31,9,0,1,4,0,1,0,0,0,0,0,0,0,6,0,4,0,2,2,0,1,0,0,0,3,2,0,1,0,0,5,0,0,0,0,0,0,0,0,3,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,19,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,161,11,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,34,20,2,0,0,2,0,1,0,0,0,0,0,0,0,6,0,2,0,2,2,0,0,0,0,0,3,0,0,1,0,0,5,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,66,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
